token_id,name,mouth,background,clothes,fur,head,head accessory,finish,jewellery,vision,eyes,defense,shooting,rarity_score,rarity_rank
3898,Kong #3898,Regular,Brown,White Tee,Brown,Chopsticks Bun,,26,,58,Regular,40,34,10336.982770427743,6179.0
3899,Kong #3899,Scream,Cyan,Dego Tee Blooded,White Noise,Green Beret,,31,,76,Angry Wink,56,39,10403.553460452937,4326.0
3900,Kong #3900,Ooh,Brown,Dego Tee Blooded,Green,,,43,,39,Closed,95,64,13545.060224101546,75.0
3901,Kong #3901,Kiss,Gold,,Black,,,54,,32,Wide Scar,59,58,10482.522610340784,3184.0
3902,Kong #3902,Kiss,Purple,,White Noise,Winter Hat,Gem Earring,49,,35,Bloodshot,28,13,10786.067420726526,1238.0
3903,Kong #3903,Saber Toothed,Purple,Navy Suit,Sky Blue,Chopsticks Bun,,48,,55,Wide,58,49,10288.37987219492,8170.0
3904,Kong #3904,Regular,Cyan,,Black,RKL Cap Forward,,74,,55,Regular,7,64,12268.072933258865,168.0
3905,Kong #3905,Scream,Gold,King Jersey,Zebra,,,79,Gold Chain,40,Angry,15,50,11941.48650644073,241.0
3906,Kong #3906,Regular,Light Blue,Biker Jacket,Brown,Blue Pigtails,,20,,29,Sad,60,46,10535.243658545967,2629.0
3907,Kong #3907,Shows Teeth,Brown,Cyan Jersey,Brown,,Blue Shades,52,,48,Regular,48,35,10242.777538064021,9699.0
3908,Kong #3908,Cigar,Cyan,White Tee,Green,Winter Hat,Gold Stud,71,,66,Angry Wink,48,23,10539.98463494023,2589.0
3909,Kong #3909,Saber Toothed,Light Blue,White Tee,Black,Blonde Bun,Blue Shades,40,,58,Wide,34,64,10311.129521774617,7188.0
3910,Kong #3910,Referee,Purple,Striped Tee,Red,Bowler,,54,,18,Angry Wink,58,44,10535.543095779216,2625.0
3911,Kong #3911,Shows Teeth,Dark Blue,Dress,White Noise,,,64,,38,Angry,75,68,10422.050757211526,4001.0
3912,Kong #3912,Regular,Light Grey,White Tee,Red,Winter Hat,,70,,43,Angry Scar,52,46,10304.965803304553,7441.0
3913,Kong #3913,Regular,Light Blue,Cheetah Dego Tee,Pink,Ski Glasses,,43,,52,Wide Scar,47,28,10322.004710836545,6781.0
3914,Kong #3914,Shows Teeth,Grey,Fusion Vest,Aurora,Crown,,57,,52,Wide,74,70,11049.602524187507,859.0
3915,Kong #3915,Shows Teeth,Grey,Shaolin Vest,Grey,RKL Cap Forward,,56,,37,Angry,51,40,10268.534465442219,8963.0
3916,Kong #3916,Kiss,Pink,Navy Suit,Grey,Green Beret,,58,,53,Angry Wink,42,68,10315.015340331558,7041.0
3917,Kong #3917,Drool,Pink,,Grey,Russian Cap,,54,,63,Closed,27,46,10334.080935565493,6288.0
3918,Kong #3918,Scream,Light Blue,Fusion Gi,Black,,,48,,28,Sad,16,44,10735.558318463456,1399.0
3919,Kong #3919,Shows Teeth,Dark Blue,,Brown,Bowler,,55,,12,Closed,56,71,10743.352760120508,1358.0
3920,Kong #3920,Ooh,Gold,Trippy Tee,Red,Purple Bandana,,22,,20,Wide,54,36,10829.532836897717,1139.0
3921,Kong #3921,Gold Smirk,Purple,Dego Tee Blooded,Sky Blue,,,74,,49,Closed Scar,60,59,10323.643632680221,6715.0
3922,Kong #3922,Scream,Gold,White Tee,Red,,,41,,44,Regular,31,44,10465.866230174695,3408.0
3923,Kong #3923,Regular,Red,Hawaii Shirt,Grey,,3D Glasses,28,,34,Wide,15,58,10734.573205598626,1404.0
3924,Kong #3924,Saber Toothed,Brown,,White Noise,Purple Bandana,,68,,84,Regular,36,62,10640.617827219683,1908.0
3925,Kong #3925,Saber Toothed,Cyan,Biker Jacket,Grey,,,23,,31,Closed,46,42,10365.980550643771,5245.0
3926,Kong #3926,Kiss,Cyan,Navy Suit,Black,Green Beret,,15,,47,Regular,54,86,11304.397972067793,661.0
3927,Kong #3927,Gold Scream,Cyan,RKL Tee,White Noise,Green Beret,Vibe Glasses,63,,19,Bloodshot,42,42,10554.36020693458,2442.0
3928,Kong #3928,Missing Teeth,Yellow,Hawaii Shirt,Brown,RKL Cap Sideways,,39,,37,Closed,48,64,10301.003597318413,7615.0
3929,Kong #3929,Regular,Dark Blue,Shirt And Tie,Black,Blonde Bun,Vibe Glasses,51,,54,Angry Scar,60,37,10299.523384508304,7672.0
3930,Kong #3930,Saber Toothed,Light Blue,White Tee,White Noise,Winter Hat,,58,,39,Sad,35,43,10279.485647114027,8529.0
3931,Kong #3931,Shows Teeth,Yellow,Navy Suit,Brown,Horse Jockey Hat,Broken Glasses,61,,68,Regular,50,67,10389.518493405738,4630.0
3932,Kong #3932,Shows Teeth,Cyan,Navy Suit,Green,,,40,,63,Angry Wink,44,60,10275.855425288473,8669.0
3933,Kong #3933,Ooh,Red,Shirt And Tie,Brown,Horse Jockey Hat,,39,,45,Bloodshot,12,33,10754.562697588724,1319.0
3934,Kong #3934,Ooh,Red,,Red,Blonde Bun,,52,,53,Closed,36,47,10223.764631346283,9930.0
3935,Kong #3935,Regular,Light Grey,,Brown,Green Beret,Exotic Earring,36,,62,Regular,63,54,10335.51248524177,6237.0
3936,Kong #3936,Shows Teeth,Yellow,Hawaii Shirt,Sky Blue,Beanie,,48,,15,Angry,42,31,10677.736534680025,1689.0
3937,Kong #3937,Scream,Brown,Shaolin Vest,Green,,,25,,32,Sad,44,71,10421.918067520359,4003.0
3938,Kong #3938,Ooh,Light Blue,Shirt And Tie,Sky Blue,RKL Cap Forward,,87,,33,Angry,37,57,10778.763598153053,1255.0
3939,Kong #3939,Scream,Gold,Tracksuit,Grey,,,44,,50,Sad,61,45,10479.892580005213,3214.0
3940,Kong #3940,Regular,Red,,Brown,King Band,Blue Shades,73,,30,Closed,32,36,10418.564324194458,4060.0
3941,Kong #3941,Regular,Light Blue,Hawaii Shirt,Pink,Chopsticks Bun,,32,,28,Angry,55,62,10373.556646004612,5046.0
3942,Kong #3942,Gold Smirk,Light Grey,RKL Tee,Black,,Red Shades,61,,61,Bloodshot,33,70,10380.450156399691,4873.0
3943,Kong #3943,Scream,Purple,Dress,Pink,,,46,,48,Angry Wink,40,47,10243.079469786933,9692.0
3944,Kong #3944,Cigar,Light Grey,Trippy Tee,Brown,Bowler,,46,,70,Wide,59,60,10338.750872048733,6117.0
3945,Kong #3945,Ooh,Brown,Tracksuit,Brown,Horse Jockey Hat,3D Glasses,47,,63,Bloodshot,51,36,10309.49297806788,7247.0
3946,Kong #3946,Regular,Pink,Red Kimono,Red,,,60,,51,Closed,41,42,10243.940050510013,9675.0
3947,Kong #3947,Kiss,Yellow,Red Kimono,Brown,,,40,,32,Angry Wink,47,47,10284.59050890723,8329.0
3948,Kong #3948,Missing Teeth,Light Blue,Green Kimono,Red,Red Bandana,,48,,48,Wide Scar,37,48,10323.949690298294,6707.0
3949,Kong #3949,Scream,Red,Dego Tee Blooded,Brown,,,26,,37,Wide,63,49,10311.279484754936,7182.0
3950,Kong #3950,Ooh,Light Grey,,Grey,Blonde Bun,,64,,52,Closed Scar,52,46,10250.61652313589,9522.0
3951,Kong #3951,Regular,Red,Cyan Jersey,Green,,,24,,66,Wide Scar,61,59,10345.925396423494,5897.0
3952,Kong #3952,Shows Teeth,Light Grey,Dress,Red,RKL Cap Forward,,34,,34,Sad,29,20,10590.711850106845,2201.0
3953,Kong #3953,Shows Teeth,Red,Dego Tee Blooded,Black,Horse Jockey Hat,3D Glasses,20,,50,Angry,57,37,10530.0710140118,2676.0
3954,Kong #3954,Scream,Red,,Black,Blue Pigtails,,57,,53,Regular,34,17,10613.132190662562,2063.0
3955,Kong #3955,Tongue Out,Cyan,Biker Jacket,Pink,RKL Cap Forward,,31,,38,Bloodshot,45,50,10294.627215141527,7899.0
3956,Kong #3956,Drool,Grey,RKL Tee,Black,King Band,Vibe Glasses,37,,53,Regular,57,42,10330.801751757142,6440.0
3957,Kong #3957,Regular,Red,Dego Tee Blooded,Sky Blue,King Band,,46,,78,Wide Scar,79,40,10565.040604921407,2364.0
3958,Kong #3958,Regular,Light Blue,Shaolin Vest,Sky Blue,,,42,,40,Closed,77,55,10366.935088304992,5222.0
3959,Kong #3959,Gold Saber Toothed,Light Blue,,Sky Blue,Green Beret,Blue Shades,51,,72,Closed,38,49,10339.091065992285,6108.0
3960,Kong #3960,Tongue Out,Gold,Cheetah Dego Tee,White Noise,,Vibe Glasses,38,,83,Wide,37,51,10890.007480281389,1050.0
3961,Kong #3961,Shows Teeth,Red,Navy Suit,Green,Ski Glasses,,42,,60,Angry Wink,17,47,10643.640044161486,1892.0
3962,Kong #3962,Gold Scream,Pink,Striped Tee,Red,Blonde Bun,,57,,36,Sad,36,0,11241.89469759174,727.0
3963,Kong #3963,Scream,Light Grey,Mamba Jersey,Hyper Cat,,Nose Ring,44,,39,Regular,50,49,11268.906725175746,693.0
3964,Kong #3964,Full Beard,Yellow,Hawaii Shirt,Sky Blue,,,60,,56,Regular,24,45,10336.711566231048,6190.0
3965,Kong #3965,Missing Teeth,Red,Tracksuit,Red,,,85,,62,Regular,35,60,10695.088151010294,1601.0
3966,Kong #3966,Gold Smirk,Light Grey,Green Kimono,Green,,,27,,55,Wide Scar,49,32,10381.423762031942,4844.0
3967,Kong #3967,Regular,Pink,Striped Tee,Brown,Bowler,,25,,33,Regular,65,79,10524.044058617636,2732.0
3968,Kong #3968,Regular,Yellow,Hawaii Shirt,Grey,,,61,,39,Angry Scar,49,36,10252.935272585812,9458.0
3969,Kong #3969,Ooh,Light Grey,Shaolin Vest,Green,Winter Hat,3D Glasses,39,,54,Closed,15,35,10712.68309791752,1510.0
3970,Kong #3970,Shows Teeth,Cyan,Trippy Tee,Black,Red Bandana,,52,,53,Regular,34,61,10277.937621103581,8586.0
3971,Kong #3971,Shows Teeth,Grey,,Red,,,37,,40,Closed,49,52,10230.190639687957,9876.0
3972,Kong #3972,Scream,Light Grey,Fusion Gi,Brown,Tophat,Vibe Glasses,41,,55,Sad,60,48,10327.096016877762,6587.0
3973,Kong #3973,Ooh,Light Blue,,Brown,Horse Jockey Hat,,34,,63,Angry Scar,30,49,10323.298151173356,6732.0
3974,Kong #3974,Kiss,Pink,Tracksuit,Red,Cap Forward,Blue Shades,19,,33,Sad,64,46,10530.317125138828,2675.0
3975,Kong #3975,Gold Scream,Gold,Red Kimono,Brown,Purple Bandana,,57,,49,Sad,54,24,10598.323047833728,2155.0
3976,Kong #3976,Gold Saber Toothed,Light Grey,Green Kimono,Brown,Winter Hat,,37,,46,Angry Scar,36,31,10353.9288952573,5611.0
3977,Kong #3977,Scream,Cyan,Red Kimono,Green,Winter Hat,,51,,22,Regular,69,50,10434.902259704875,3805.0
3978,Kong #3978,Kiss,Cyan,Shirt And Tie,Brown,Cap Forward,,32,,60,Angry Wink,43,56,10306.75835413509,7362.0
3979,Kong #3979,Regular,Light Grey,,Brown,RKL Cap Forward,,59,,42,Angry Scar,42,15,10650.489498207306,1849.0
3980,Kong #3980,Regular,Light Blue,Hawaii Shirt,Grey,Cap Forward,,24,,46,Sad,67,36,10363.719216603484,5319.0
3981,Kong #3981,Scream,Light Grey,Cheetah Dego Tee,Pink,Purple Bandana,,19,,65,Closed Scar,72,69,10601.215441664088,2139.0
3982,Kong #3982,Ooh,Red,Red Kimono,Red,,,50,,36,Angry Scar,48,47,10255.411577172981,9395.0
3983,Kong #3983,Regular,Dark Blue,Hawaii Shirt,Brown,Green Beret,,52,,53,Regular,62,44,10251.385804382364,9501.0
3984,Kong #3984,Regular,Purple,,Pink,Blonde Bun,,41,,24,Angry,61,65,10340.934332310242,6046.0
3985,Kong #3985,Gold Scream,Red,,Red,,Vibe Glasses,80,,80,Sad,39,62,10803.957855199154,1196.0
3986,Kong #3986,Referee,Dark Blue,Dress,Green,Cap Forward,,75,,47,Wide,40,53,10421.261430646167,4014.0
3987,Kong #3987,Drool,Light Grey,Navy Suit,Green,Blue Pigtails,,43,,73,Wide,41,39,10391.846642040926,4579.0
3988,Kong #3988,Regular,Yellow,Biker Jacket,Pink,,Red Shades,44,,45,Angry Wink,41,34,10273.632795735795,8757.0
3989,Kong #3989,Saber Toothed,Light Blue,RKL Tee,Black,Tophat,,52,,42,Sad,56,60,10307.434585349292,7336.0
3990,Kong #3990,Gold Smirk,Cyan,Yellow Suit,Brown,Cap Forward,,71,,34,Bloodshot,45,67,10423.780008901285,3973.0
3991,Kong #3991,Shows Teeth,Grey,Hawaii Shirt,Sky Blue,Horse Jockey Hat,,61,,61,Regular,75,9,11346.98109719575,628.0
3992,Kong #3992,Kiss,Red,Navy Suit,White Noise,,Exotic Earring,50,,37,Regular,94,51,12285.162939631262,160.0
3993,Kong #3993,Drool,Brown,,Green,Red Bandana,3D Glasses,39,,43,Closed,82,18,10842.233169476707,1109.0
3994,Kong #3994,Scream,Purple,,Grey,Green Beret,,46,,21,Angry,49,38,10426.877032343402,3932.0
3995,Kong #3995,Regular,Gold,,Black,Beanie,Blue Shades,46,,72,Angry Scar,28,30,10614.64899151128,2055.0
3996,Kong #3996,Cigar,Yellow,,White Noise,,,60,,89,Wide,37,62,11239.930095302505,730.0
3997,Kong #3997,Kiss,Dark Blue,Striped Tee,Red,RKL Cap Sideways,Monocle,47,,46,Angry Scar,52,66,10330.736624653662,6444.0
3998,Kong #3998,Drool,Brown,Lab Coat,White Noise,RKL Cap Sideways,,51,,56,Closed,65,28,10370.835799775761,5112.0
3999,Kong #3999,Full Beard,Dark Blue,Hawaii Shirt,Green,Beanie,,73,,48,Angry,60,64,10378.827188186993,4916.0
4000,Kong #4000,Drool,Purple,Navy Suit,Grey,,,23,,20,Angry Scar,39,83,10992.1204427548,915.0
4001,Kong #4001,Kiss,Pink,Cyan Jersey,Sky Blue,Russian Cap,Red Shades,49,,85,Wide,62,18,10949.371584550343,973.0
4002,Kong #4002,Gold Smirk,Pink,Red Kimono,Grey,Winter Hat,,50,,23,Bloodshot,48,68,10425.702251123685,3947.0
4003,Kong #4003,Scream,Red,Cheetah Dego Tee,Grey,Cap Forward,,66,,60,Regular,48,49,10278.00253453533,8583.0
4004,Kong #4004,Bubble Gum,Light Grey,,Hyper Cat,Crown,Nose Ring,66,,60,Wide,46,55,11424.28370126724,575.0
4005,Kong #4005,Regular,Gold,Biker Jacket,Pink,,,53,,39,Bloodshot,58,40,10454.874064885698,3546.0
4006,Kong #4006,Gold Saber Toothed,Cyan,Shaolin Vest,Sky Blue,Winter Hat,Blue Shades,60,,45,Wide,56,31,10316.937151559707,6969.0
4007,Kong #4007,Gold Saber Toothed,Pink,Shaolin Vest,Green,Green Beret,,56,,52,Closed,29,60,10331.852187847888,6387.0
4008,Kong #4008,Gold Saber Toothed,Light Grey,Shirt And Tie,Red,,Gem Earring,49,,61,Closed,54,35,10334.371689743268,6280.0
4009,Kong #4009,Referee,Light Grey,Striped Tee,White Noise,Bowler,Exotic Earring,50,,40,Angry,48,52,10362.101962615423,5370.0
4010,Kong #4010,Regular,Dark Blue,White Tee,White Noise,Bowler,Gem Earring,41,,58,Bloodshot,39,68,10358.944961402074,5470.0
4011,Kong #4011,Saber Toothed,Yellow,Navy Suit,Black,,,94,,62,Regular,51,52,12209.656766613005,185.0
4012,Kong #4012,Shows Teeth,Cyan,Shaolin Vest,Black,RKL Cap Forward,,61,,49,Angry,65,57,10281.514285419691,8441.0
4013,Kong #4013,Regular,Light Blue,Cyan Jersey,Green,,,51,,63,Angry Wink,44,58,10251.533438769722,9497.0
4014,Kong #4014,Drool,Purple,Tracksuit,Brown,Bowler,Gold Stud,51,,56,Angry Scar,27,41,10406.99087553727,4255.0
4015,Kong #4015,Ooh,Dark Blue,Trippy Tee,Black,RKL Cap Forward,,40,,47,Regular,43,63,10266.6156774506,9040.0
4016,Kong #4016,Gold Saber Toothed,Cyan,,Pink,Green Beret,,56,,64,Regular,60,35,10283.617705213059,8374.0
4017,Kong #4017,Gold Saber Toothed,Pink,,White Noise,Green Beret,Exotic Earring,72,,38,Angry Scar,41,36,10416.31460574864,4093.0
4018,Kong #4018,Regular,Pink,,Green,,Broken Glasses,50,,54,Angry Wink,51,63,10270.492257537931,8875.0
4019,Kong #4019,Gold Smirk,Purple,Hawaii Shirt,White Noise,Horse Jockey Hat,,41,,49,Wide Scar,57,71,10339.87342279071,6089.0
4020,Kong #4020,Shows Teeth,Cyan,Biker Jacket,Brown,Blonde Bun,,51,,55,Regular,48,37,10245.94773439325,9643.0
4021,Kong #4021,Gold Smirk,Gold,Fusion Gi,Grey,Beanie,,49,,53,Regular,49,80,10742.490728267994,1361.0
4022,Kong #4022,Scream,Brown,Green Kimono,Brown,,,42,,41,Closed Scar,67,61,10309.67246133635,7239.0
4023,Kong #4023,Saber Toothed,Purple,Monk Robe,Black,Green Beret,,61,,57,Bloodshot,66,57,10351.644007550489,5702.0
4024,Kong #4024,Full Beard,Brown,,Grey,RKL Cap Sideways,,55,,73,Regular,29,13,10798.411238367198,1213.0
4025,Kong #4025,Tongue Out,Purple,Yellow Suit,Green,Horse Jockey Hat,,9,,28,Sad,80,44,11594.074479622199,456.0
4026,Kong #4026,Shows Teeth,Red,Shaolin Vest,Black,Purple Bandana,,25,,39,Regular,41,53,10345.224721477187,5916.0
4027,Kong #4027,Referee,Red,,White Noise,RKL Cap Sideways,,49,,44,Wide Scar,30,33,10324.847199065785,6676.0
4028,Kong #4028,Drool,Brown,Fusion Gi,Green,Bowler,Red Shades,72,,25,Wide,31,55,10471.920996294792,3326.0
4029,Kong #4029,Ooh,Light Grey,Dego Tee Blooded,Grey,Beanie,,62,,41,Wide,30,45,10301.726581279632,7574.0
4030,Kong #4030,Drool,Pink,Biker Jacket,Grey,Winter Hat,,38,,60,Closed,35,74,10351.988521739928,5693.0
4031,Kong #4031,Saber Toothed,Red,Shaolin Vest,Pink,Purple Bandana,,31,,81,Sad,44,49,10546.808336268687,2512.0
4032,Kong #4032,Referee,Cyan,Yellow Suit,Brown,Blonde Bun,,51,,71,Angry Scar,25,41,10500.193375342798,2996.0
4033,Kong #4033,Drool,Purple,Yellow Suit,Green,,,56,,52,Regular,76,22,10511.952746804074,2859.0
4034,Kong #4034,Shows Teeth,Yellow,White Tee,Sky Blue,,,57,,68,Wide Scar,39,39,10267.657539183436,8997.0
4035,Kong #4035,Missing Teeth,Light Grey,Dego Tee Blooded,White Noise,Ski Glasses,,42,,25,Angry Wink,53,60,10381.538018252166,4840.0
4036,Kong #4036,Gold Smirk,Yellow,Cheetah Dego Tee,Grey,,,54,,42,Angry Scar,45,56,10265.896587118259,9062.0
4037,Kong #4037,Shows Teeth,Light Blue,Shaolin Vest,Black,Red Bandana,,56,,36,Sad,47,67,10290.965288988074,8060.0
4038,Kong #4038,Kiss,Brown,White Tee,Green,Winter Hat,,55,,33,Bloodshot,58,64,10294.642898992304,7898.0
4039,Kong #4039,Scream,Purple,Shirt And Tie,Pink,Russian Cap,,50,,41,Closed,41,35,10286.287027836146,8263.0
4040,Kong #4040,Regular,Pink,Trippy Tee,Black,RKL Cap Forward,3D Glasses,13,,59,Closed,59,65,10704.458163286563,1549.0
4041,Kong #4041,Saber Toothed,Brown,Tracksuit,Pink,,,54,,30,Wide,58,36,10280.252234836662,8499.0
4042,Kong #4042,Regular,Red,Tracksuit,Red,Winter Hat,Blue Shades,32,,28,Closed,12,55,10824.206760770183,1153.0
4043,Kong #4043,Regular,Brown,Biker Jacket,Grey,RKL Cap Forward,,72,,20,Regular,43,59,10522.03816019774,2752.0
4044,Kong #4044,Missing Teeth,Cyan,White Tee,Brown,Purple Bandana,,48,,17,Angry Wink,40,68,10657.70171611137,1802.0
4045,Kong #4045,Ooh,Cyan,White Tee,Grey,Blonde Bun,Blue Shades,22,,56,Angry Scar,40,51,10397.239978742726,4469.0
4046,Kong #4046,Shows Teeth,Light Blue,Shaolin Vest,Green,Bowler,,51,,50,Bloodshot,42,39,10260.162547341206,9261.0
4047,Kong #4047,Gold Saber Toothed,Yellow,Navy Suit,Brown,RKL Cap Forward,,82,,43,Wide,49,63,10617.840742885179,2035.0
4048,Kong #4048,Regular,Purple,,Sky Blue,,,64,,37,Closed,49,48,10242.466050694777,9708.0
4049,Kong #4049,Missing Teeth,Yellow,White Tee,Green,,Monocle,57,,69,Angry Wink,71,14,10770.914835912408,1283.0
4050,Kong #4050,Scream,Yellow,Biker Jacket,Green,Ski Glasses,Broken Glasses,64,,18,Regular,53,64,10578.245694569881,2284.0
4051,Kong #4051,Ooh,Red,Cheetah Dego Tee,Sky Blue,Winter Hat,,35,,40,Closed Scar,38,61,10306.423640996083,7373.0
4052,Kong #4052,Kiss,Red,Trippy Tee,Red,RKL Cap Forward,,45,,24,Wide Scar,32,53,10376.063736555414,4975.0
4053,Kong #4053,Drool,Gold,Cheetah Dego Tee,Brown,,,39,,47,Wide,57,47,10458.296091194437,3505.0
4054,Kong #4054,Regular,Red,Green Kimono,Brown,RKL Cap Sideways,3D Glasses,86,,79,Regular,30,45,11110.454152434697,830.0
4055,Kong #4055,Scream,Brown,Dego Tee Blooded,Grey,,Gold Stud,33,,34,Wide Scar,72,68,10412.242155936601,4171.0
4056,Kong #4056,Saber Toothed,Yellow,Biker Jacket,Sky Blue,Green Beret,,23,,74,Wide,48,11,11307.44091625667,656.0
4057,Kong #4057,Regular,Gold,Biker Jacket,Green,,Exotic Earring,51,,39,Closed Scar,74,53,10592.070697318466,2193.0
4058,Kong #4058,Regular,Light Blue,Dego Tee Blooded,Green,Winter Hat,,81,,34,Wide,59,45,10544.62221223288,2539.0
4059,Kong #4059,Gold Saber Toothed,Brown,White Tee,Green,Blonde Bun,,71,,56,Regular,38,64,10336.250617351832,6207.0
4060,Kong #4060,Regular,Light Blue,Biker Jacket,Sky Blue,,,36,,10,Closed,62,26,10928.541201243936,998.0
4061,Kong #4061,Missing Teeth,Gold,Dego Tee Blooded,Grey,Chopsticks Bun,Blue Shades,29,,47,Closed,67,46,10600.249489412434,2145.0
4062,Kong #4062,Full Beard,Cyan,Biker Jacket,Black,RKL Cap Sideways,,19,,31,Sad,73,45,10590.080243066355,2206.0
4063,Kong #4063,Saber Toothed,Purple,Yellow Suit,Brown,RKL Cap Sideways,,55,,39,Angry Wink,44,51,10295.36171577549,7871.0
4064,Kong #4064,Scream,Dark Blue,Biker Jacket,Black,Beanie,,40,,54,Wide Scar,70,64,10324.563525259624,6686.0
4065,Kong #4065,Saber Toothed,Pink,Red Kimono,White Noise,,,54,,44,Sad,78,63,10419.193399587928,4048.0
4066,Kong #4066,Saber Toothed,Purple,,Pink,,,46,,50,Wide,42,29,10260.985815474634,9229.0
4067,Kong #4067,Gold Saber Toothed,Yellow,Navy Suit,Green,RKL Cap Sideways,,53,,53,Wide,51,51,10261.988626750708,9201.0
4068,Kong #4068,Full Beard,Cyan,Yellow Suit,Sky Blue,,,41,,49,Bloodshot,51,49,10300.977147478718,7617.0
4069,Kong #4069,Kiss,Light Blue,,Brown,Red Bandana,,46,,50,Regular,62,45,10253.31431260795,9448.0
4070,Kong #4070,Regular,Dark Blue,Striped Tee,White Noise,RKL Cap Forward,,75,,56,Angry Scar,77,64,10522.28986073876,2749.0
4071,Kong #4071,Gold Saber Toothed,Purple,Cyan Jersey,White Noise,RKL Cap Sideways,,45,,37,Closed Scar,24,62,10403.492746389955,4329.0
4072,Kong #4072,Shows Teeth,Dark Blue,Dress,Black,Red Bandana,,79,,62,Angry Wink,31,46,10464.67050468084,3423.0
4073,Kong #4073,Shows Teeth,Light Blue,Shirt And Tie,Brown,,,37,,65,Closed,72,49,10325.468240303062,6646.0
4074,Kong #4074,Regular,Brown,Trippy Tee,Brown,,Vibe Glasses,35,,58,Sad,70,49,10318.073692120599,6930.0
4075,Kong #4075,Drool,Gold,Cheetah Dego Tee,Green,Purple Bandana,,51,,40,Regular,61,52,10498.337245575878,3014.0
4076,Kong #4076,Drool,Yellow,Trippy Tee,Sky Blue,Tophat,,41,,56,Angry Wink,36,51,10304.310357847115,7466.0
4077,Kong #4077,Drool,Pink,Shaolin Vest,Grey,Winter Hat,Blue Shades,38,,35,Wide,40,23,10422.815970075175,3990.0
4078,Kong #4078,Gold Saber Toothed,Grey,Tracksuit,Grey,,Vibe Glasses,40,,42,Wide,43,32,10325.564196838846,6641.0
4079,Kong #4079,Ooh,Cyan,Dego Tee Blooded,Grey,Ski Glasses,,58,,46,Bloodshot,54,12,10727.735131882333,1438.0
4080,Kong #4080,Drool,Dark Blue,White Tee,Sky Blue,RKL Cap Sideways,,48,,72,Regular,39,39,10315.977671856415,7001.0
4081,Kong #4081,Shows Teeth,Yellow,RKL Tee,Sky Blue,Red Bandana,,62,,65,Sad,31,65,10363.501708470965,5326.0
4082,Kong #4082,Regular,Red,Striped Tee,Sky Blue,Russian Cap,Monocle,40,,59,Regular,52,39,10317.176359556031,6961.0
4083,Kong #4083,Ooh,Grey,Biker Jacket,Red,Cap Forward,,54,,39,Wide,42,62,10271.004138970939,8859.0
4084,Kong #4084,Saber Toothed,Dark Blue,Green Kimono,Black,,,46,,70,Closed,22,52,10436.33112778432,3784.0
4085,Kong #4085,Regular,Light Grey,Biker Jacket,Sky Blue,,,49,,51,Wide,32,36,10256.23853382298,9380.0
4086,Kong #4086,Regular,Cyan,,Green,RKL Cap Forward,Broken Glasses,55,,63,Sad,64,53,10307.8095154136,7323.0
4087,Kong #4087,Ooh,Purple,,White Noise,Bowler,,50,,64,Regular,36,41,10260.277506148857,9257.0
4088,Kong #4088,Full Beard,Grey,Lab Coat,Red,Green Beret,Gold Stud,68,,64,Angry,61,34,10457.56575844255,3513.0
4089,Kong #4089,Regular,Dark Blue,Biker Jacket,White Noise,Blonde Bun,,54,,51,Bloodshot,23,75,10473.684187243629,3304.0
4090,Kong #4090,Scream,Pink,,Sky Blue,Russian Cap,,79,,58,Bloodshot,63,30,10452.949645747123,3570.0
4091,Kong #4091,Regular,Yellow,,Green,RKL Cap Forward,,54,,25,Angry Wink,51,74,10398.86943644916,4432.0
4092,Kong #4092,Drool,Grey,Striped Tee,Green,,,49,,39,Wide,51,53,10227.373912327987,9904.0
4093,Kong #4093,Regular,Purple,Navy Suit,Pink,Bowler,3D Glasses,44,,38,Wide,50,37,10308.748801287842,7273.0
4094,Kong #4094,Saber Toothed,Purple,Striped Tee,Brown,Purple Bandana,,48,,44,Wide Scar,51,60,10242.189932529172,9712.0
4095,Kong #4095,Shows Teeth,Yellow,,Brown,Russian Cap,,66,,62,Wide Scar,55,67,10305.917846998518,7400.0
4096,Kong #4096,Shows Teeth,Light Grey,Dress,Grey,Red Bandana,Gem Earring,68,,26,Angry Scar,51,55,10436.474800767879,3783.0
4097,Kong #4097,Diamond Teeth,Pink,,Aurora,Mamba Band,,28,Jesus Necklace,38,Wide,75,38,11578.058359374845,468.0
4098,Kong #4098,Tongue Out,Red,Dego Tee Blooded,Sky Blue,,Red Shades,24,,69,Bloodshot,48,28,10445.157237882493,3667.0
4099,Kong #4099,Regular,Cyan,Shaolin Vest,Green,Winter Hat,,53,,49,Angry Scar,45,26,10324.349307447199,6690.0
4100,Kong #4100,Scream,Cyan,Lab Coat,Brown,,3D Glasses,28,,12,Regular,32,47,10834.501761302921,1123.0
4101,Kong #4101,Gold Saber Toothed,Dark Blue,White Tee,Green,Blue Pigtails,,50,,57,Closed,69,69,10379.123209086969,4905.0
4102,Kong #4102,Tongue Out,Brown,Shaolin Vest,White Noise,Chopsticks Bun,,57,,95,Regular,6,60,14954.539423039441,39.0
4103,Kong #4103,Drool,Red,Cyan Jersey,Brown,Beanie,Red Shades,50,,59,Wide,47,47,10261.538131548954,9215.0
4104,Kong #4104,Ooh,Purple,Dego Tee Blooded,Brown,RKL Cap Forward,,51,,45,Wide,57,55,10245.2935486319,9651.0
